0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787369,0.0081224,0.0167021,0.0126058,0.00954079,0.00564256,0.0131783,0.0167021,0.00357212,0,0.00564256,0.0081224,0.00545592,0.00357212,0.00954079,0.00787369,0.00230662,0.00382565,0.00479617,0.00342072,0.00409973,0.00612316,0.00802351,0.0058057,0.00345127,0.00559121,0.00782629,0.00578939,0.00139522,0.00238545,0.00349594,0.00262723,0.00126467,0.00286312,0.0382037,0.191998,0.00280147,0.00744295,0.0230062,0.0359288,0.00282968,0,0.00478177,0.0135354,0.00398736,0.00545864,0.00804658,0.00897416,0.00605934,0.0110204,0.0322628,0.190358,0.00804658,0.00992266,0.0178653,0.036968,0.00545864,0.00302878,0.00441417,0.00286312,0.00398736,0.00282968,0.00280147,0.00126467,0.00262723,0.00578939,0.0058057,0.00342072,0.00349594,0.00782629,0.00802351,0.00479617,0.00238545,0.00559121,0.00612316,0.00382565,0.00139522,0.00345127,0.00409973,0.00230662,0.00133348,0.00156752,0.00181306,0.00205355,0.00120541,0.0014053,0.00161247,0.00181306,0.00106971,0.00123564,0.0014053,0.00156752,0.000935084,0.00106971,0.00120541,0.00133348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198913,0,0.00226676,0.002515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226676,0,0,0,0,0,0,0,0.00198913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00812874,0.0167151,0.0126157,0.0167151,0.0110209,0.0148935,0.0113896,0.0222978,0.00566313,0.00338322,0.00406437,0.0110209,0.0058518,0.0079126,0.00631109,0.0108828,0.00382863,0.00479991,0.00342339,0.00479991,0.00612794,0.00802977,0.00581023,0.00802977,0.00559558,0.0078324,0.00579391,0.0078324,0.00238732,0.00349867,0.00262928,0.00349867,0.00286536,0.0404076,0.190911,0.0369969,0.00744876,0.0294234,0.0478891,0.0244439,0,0,0,0,0.00546289,0.00805286,0.00898116,0.00513577,0.00438771,0.018696,0.027187,0.0300737,0.00592795,0.014816,0.0199476,0.0206035,0.00422648,0.00942542,0.0102633,0.00548204,0.0032841,0.00490657,0.00414363,0.00226796,0.00862333,0.0158141,0.0146078,0.00827477,0.00664933,0.0128146,0.0116346,0.00765557,0.00352392,0.00754657,0.00802273,0.00564247,0.0016682,0.00440834,0.00456764,0.00313324,0.00226853,0,0.0024298,0.00251696,0.00199068,0,0.0021228,0.00219385,0.00170969,0,0.00181447,0.00187051,0.00144454,0,0.00152562,0.00156874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270597,0,0.00280855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167566,0.0126469,0.0167566,0.0081489,0.0223531,0.0114178,0.0124072,0.0110482,0.0110482,0.00407445,0.00339161,0.00567718,0.0109097,0.00632674,0.00793222,0.00586632,0.00481182,0.00343188,0.00481182,0.00383813,0.00804969,0.00582464,0.00804969,0.00614314,0.00785182,0.00580828,0.00785182,0.00560946,0.00350735,0.0026358,0.00350735,0.00239324,0.0409137,0.190979,0.0370886,0.00287246,0.0294964,0.0480079,0.0245046,0.00625789,0,0,0,0,0.00807283,0.00900344,0.00514851,0.00547645,0.00575298,0.014644,0.0158533,0.00864472,0.00792062,0.0116635,0.0128464,0.00666582,0.00503624,0.00750843,0.00756529,0.00353266,0.00478634,0.00511317,0.00441927,0.00167234,0.0301483,0.0336138,0.0135923,0.00439859,0.0206546,0.0255228,0.0119428,0.00756038,0.00549564,0.0104859,0.00542661,0.00261924,0.00227359,0.00415391,0.00491874,0.00329225,0.00252321,0.00243583,0.00227416,0,0.0021993,0.00212807,0.00199562,0,0.00187515,0.00181897,0.00171393,0,0.00157264,0.0015294,0.00144812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00281552,0,0.00271268,0.00252321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126029,0.0166982,0.00812052,0.00787186,0.0166982,0.0179559,0.00564125,0.00953858,0.00812052,0.00762991,0,0.00357129,0.00787186,0.00953858,0.00357129,0.00545466,0.00341993,0.00479506,0.00382476,0.00271055,0.00580436,0.00802165,0.00612174,0.00409878,0.00578805,0.00782447,0.00558992,0.00345047,0.00262662,0.00349513,0.0023849,0.00139489,0.190314,0.0369595,0.00286246,0.00126438,0.0478407,0.0244192,0.00623609,0.00280082,0,0,0,0.00282902,0.00897207,0.00513058,0.00545737,0.00398643,0.00341993,0.00580436,0.00578805,0.00262662,0.00479506,0.00802165,0.00782447,0.00349513,0.00382476,0.00612174,0.00558992,0.0023849,0.00230609,0.00409878,0.00345047,0.00139489,0.193016,0.0540202,0,0.0118862,0.0369594,0.0244192,0,0.00725123,0.00286246,0.00623609,0,0.00460344,0.00126438,0.00280082,0.00282902,0.0027197,0.00205307,0.00181264,0.00156716,0.00133317,0.00181264,0.00161209,0.00140498,0.00120514,0.00156716,0.00140498,0.00123536,0.00106946,0.00133317,0.00120514,0.00106946,0.000934867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226624,0,0.00198866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108597,0.0109975,0.0222506,0.0166797,0.00629772,0.00405576,0.0113655,0.0125889,0.00789584,0.00337605,0.0123503,0.0166797,0.00583941,0.00565114,0.0109975,0.00811152,0.00476438,0.00501314,0.00788428,0.00699192,0.00508971,0.00747399,0.01161,0.0145768,0.004399,0.00753058,0.0127875,0.0157806,0.00166466,0.00351646,0.00663525,0.00860506,0.00226316,0.00547043,0.0205599,0.03001,0.00413485,0.0120775,0.0249698,0.0334596,0.00489618,0.00756954,0.00972015,0.01353,0.00327714,0.00421753,0.0059154,0.00649672,0.0080358,0.00990936,0.0194517,0.040726,0.00605122,0.0110057,0.0306092,0.186699,0.0080358,0.00990936,0.0194517,0.040322,0.00545132,0.00302472,0.00440826,0.00285929,0.00349126,0.0078158,0.00801276,0.00478975,0.00262371,0.00578164,0.00579792,0.00341614,0.00349126,0.0078158,0.00801276,0.00478974,0.00238226,0.00558372,0.00611496,0.00382052,0.00156542,0.00186655,0.00218921,0.00251163,0.00152239,0.00181063,0.00211831,0.00242466,0,0,0,0,0.00144148,0.00170607,0.00198646,0.00226373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028026,0,0,0,0,0,0,0,0.00270023,0,0,0,0.00251163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109975,0.0222506,0.0166797,0.0222506,0.00811152,0.0108515,0.0094417,0.0166797,0.0109975,0.0114276,0.0108515,0.0222506,0.00565114,0.0109975,0.00811152,0.0109975,0.00501314,0.00788428,0.00699192,0.00763936,0.00747399,0.01161,0.0145768,0.01161,0.00753058,0.0127875,0.0157806,0.0127875,0.00351646,0.00663525,0.00860506,0.00663525,0.00547043,0.0205599,0.03001,0.0205599,0.0120775,0.0249698,0.0334596,0.0254057,0.00756954,0.00972015,0.01353,0.011888,0.00421753,0.0059154,0.00649672,0.00540739,0.0059154,0.0147846,0.0199054,0.0205599,0.00437842,0.0186564,0.0271294,0.03001,0.0059154,0.0147846,0.0203094,0.0205599,0.00421753,0.00940546,0.00983759,0.00547043,0.00663525,0.0127875,0.01161,0.00890468,0.00860506,0.0157806,0.0145768,0.00699192,0.00663525,0.0127875,0.01161,0.00763936,0.00351646,0.00753058,0.00840974,0.00563052,0.0028026,0,0.00302561,0.00314723,0.00270023,0,0.00291091,0.00302561,0,0,0,0,0.00251163,0,0.00270023,0.0028026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223008,0.0167174,0.0223008,0.0110224,0.0167174,0.00946303,0.010876,0.00812985,0.0223008,0.010876,0.0114534,0.0110224,0.0110224,0.00812985,0.0110224,0.0056639,0.00790209,0.00700771,0.00765662,0.00564324,0.0116362,0.0146097,0.0116362,0.00842875,0.0128163,0.0158163,0.0128163,0.0075476,0.00665024,0.0086245,0.00665024,0.0035244,0.0206063,0.0300778,0.0206063,0.00548279,0.0250262,0.0335352,0.0249302,0.0109943,0.00974212,0.0135605,0.0119148,0.00541392,0.00592876,0.0065114,0.00541961,0.00363582,0.0079021,0.0116362,0.0128163,0.00665024,0.00573953,0.0146097,0.0158163,0.0086245,0.00790209,0.0116362,0.0128163,0.00665024,0.00502447,0.00749087,0.0075476,0.0035244,0.0206063,0.0266697,0.0106781,0.00754271,0.0300778,0.0335352,0.0135605,0.00438831,0.0206063,0.0254631,0.0119148,0.00754271,0.00548279,0.0104614,0.00541392,0.00261311,0.00315434,0.00303245,0.00280894,0,0.00303245,0.00291748,0.00270634,0,0,0,0,0,0.00280894,0.00270634,0.00251731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166797,0.0222506,0.0109975,0.0108597,0.0125889,0.0141681,0.00405576,0.00629772,0.0166797,0.0175622,0.00337605,0.00789584,0.00811152,0.0109975,0.00565114,0.00583941,0.00699192,0.00763936,0.00563052,0.0031266,0.0145768,0.01161,0.00840974,0.00415396,0.0157806,0.0127875,0.00753058,0.004399,0.00860506,0.00663525,0.00351646,0.00166466,0.03001,0.0205599,0.00547043,0.00226316,0.0334596,0.0254057,0.0104378,0.00413485,0.01353,0.011888,0.00540172,0.00489618,0.00649672,0.00540739,0.00362762,0.00225674,0.00478975,0.00801276,0.0078158,0.00349126,0.00341614,0.00579792,0.00578164,0.00262371,0.00478974,0.00801276,0.0078158,0.00349126,0.00382052,0.00611496,0.00558372,0.00238226,0.0392605,0.0243922,0,0.0072432,0.191569,0.0539604,0,0.011873,0.0369185,0.0243921,0,0.0072432,0.00285929,0.00622918,0,0.00459834,0.00251163,0.00218921,0.00186655,0.00156542,0.00242466,0.00211831,0.00181063,0.00152239,0,0,0,0,0.00226373,0.00198646,0.00170607,0.00144148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583941,0.00565114,0.0109975,0.00811152,0.00789584,0.00337605,0.0123503,0.0166797,0.00629772,0.00405576,0.0113655,0.0125889,0.0108597,0.0109975,0.0222506,0.0166797,0.00327714,0.00421753,0.0059154,0.00649672,0.00489618,0.00940546,0.0147846,0.0198602,0.00413485,0.00970985,0.0204371,0.0271294,0.00226316,0.00547043,0.0205599,0.03001,0.00166466,0.00351646,0.00663525,0.00860506,0.004399,0.00753058,0.0127875,0.0157806,0.00508971,0.00747399,0.01161,0.0145768,0.00476439,0.00501314,0.00788428,0.00699192,0.00545132,0.00302472,0.00440826,0.00285929,0.0080358,0.00990936,0.0194517,0.040322,0.00605122,0.0110057,0.0306092,0.186699,0.0080358,0.00990936,0.0194517,0.040726,0.00238226,0.00558372,0.00611496,0.00382052,0.00349126,0.0078158,0.00801276,0.00478975,0.00262371,0.00578164,0.00579792,0.00341614,0.00349126,0.0078158,0.00801276,0.00478974,0.00144148,0.00170607,0.00198646,0.00226373,0,0,0,0,0.00152239,0.00181063,0.00211831,0.00242466,0.00156542,0.00186655,0.00218921,0.00251163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251163,0,0,0,0.00270023,0,0,0,0,0,0,0,0.0028026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00565114,0.0109975,0.00811152,0.0109975,0.0109975,0.0114276,0.0108515,0.0222506,0.00811152,0.0108515,0.0094417,0.0166797,0.0109975,0.0222506,0.0166797,0.0222506,0.00421753,0.0059154,0.00649672,0.00540739,0.00888231,0.0147846,0.0198602,0.0164526,0.0107647,0.0199054,0.0271294,0.0208411,0.00547043,0.0205599,0.03001,0.0205599,0.00351646,0.00663525,0.00860506,0.00663525,0.00753058,0.0127875,0.0157806,0.0127875,0.00747399,0.01161,0.0145768,0.01161,0.00501314,0.00788428,0.00699192,0.00763936,0.00421753,0.00940546,0.0102416,0.00547043,0.0059154,0.0147846,0.0199054,0.0205599,0.00437842,0.0186564,0.0271294,0.03001,0.0059154,0.0147846,0.0199054,0.0205599,0.00351646,0.00753058,0.00840974,0.00563052,0.00663525,0.0127875,0.01161,0.00763936,0.00860506,0.0157806,0.0145768,0.00699192,0.00663525,0.0127875,0.01161,0.00890468,0.00251163,0,0.00270023,0.0028026,0,0,0,0,0.00270023,0,0.00291091,0.00302561,0.0028026,0,0.00302561,0.00314723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110282,0.00813418,0.0110282,0.00566693,0.0223127,0.0108818,0.0114595,0.0110282,0.0167263,0.00946808,0.0108818,0.00813418,0.0223127,0.0167263,0.0223127,0.0110282,0.00593192,0.00651487,0.0054225,0.00363776,0.0120772,0.0199157,0.0164986,0.00655194,0.0227097,0.0272052,0.0208993,0.00933184,0.0206173,0.0300939,0.0206173,0.00548572,0.00665378,0.0086291,0.00665378,0.00352628,0.0128232,0.0158247,0.0128232,0.00755162,0.0116424,0.0146175,0.0116424,0.00790001,0.00790631,0.00701145,0.0076607,0.00564625,0.00502715,0.00749487,0.00755162,0.00352628,0.00790631,0.0116424,0.0128232,0.00665378,0.00574259,0.0146175,0.0158247,0.0086291,0.00790631,0.0116424,0.0128232,0.00665378,0.00548572,0.010467,0.00541681,0.00422931,0.0206173,0.0254767,0.0119212,0.0038077,0.0300939,0.0335531,0.0135678,0.00651487,0.0206173,0.0266839,0.0106837,0.00754673,0.00281043,0.00270778,0.00251865,0,0,0,0,0,0.00303407,0.00291904,0.00270778,0,0.00315603,0.00303407,0.00281043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00811152,0.0109975,0.00565114,0.00583941,0.0166797,0.0175622,0.00337605,0.00789584,0.0125889,0.0141681,0.00405576,0.00629772,0.0166797,0.0222506,0.0109975,0.0108597,0.00649672,0.00540739,0.00362762,0.00225674,0.0159991,0.0164526,0.00653369,0.00489618,0.0309904,0.0208411,0.00930584,0.00413485,0.03001,0.0205599,0.00547043,0.00226316,0.00860506,0.00663525,0.00351646,0.00166466,0.0157806,0.0127875,0.00753058,0.004399,0.0145768,0.01161,0.00840974,0.00415396,0.00699192,0.00763936,0.00563052,0.0031266,0.00382052,0.00611496,0.00558372,0.00238226,0.00478975,0.00801276,0.0078158,0.00349126,0.00341614,0.00579792,0.00578164,0.00262371,0.00478974,0.00801276,0.0078158,0.00349126,0.00285929,0.00622918,0,0.00459834,0.0369185,0.0243922,0,0.0072432,0.193911,0.0539604,0,0.011873,0.0369185,0.0243921,0,0.0072432,0.00226373,0.00198646,0.00170607,0.00144148,0,0,0,0,0.00242466,0.00211831,0.00181063,0.00152239,0.00251163,0.00218921,0.00186655,0.00156542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00545302,0.00357022,0.00953572,0.0078695,0.00357022,0,0.00563956,0.00811808,0.00953571,0.00762762,0.0179506,0.0166932,0.0078695,0.00811808,0.0166932,0.0125991,0.00398523,0.00545573,0.0080423,0.00896938,0.00282817,0.00302717,0.00991738,0.0135282,0.00279998,0.00441182,0.0158034,0.0379621,0.001264,0.0028616,0.0381833,0.192428,0.00139447,0.00238419,0.00349408,0.00262583,0.00344943,0.00558824,0.00782212,0.00578631,0.00409755,0.0061199,0.00801924,0.00580261,0.00230539,0.00382361,0.00479362,0.0034189,0.00398524,0.00282817,0.00279998,0.001264,0.00545573,0.00302717,0.00441182,0.0028616,0.0080423,0.00991738,0.0194675,0.0381833,0.00605612,0.0110146,0.030634,0.189022,0.00139447,0.00344943,0.00409755,0.00230539,0.00238419,0.00558824,0.0061199,0.00382361,0.00349408,0.00782212,0.00801924,0.00479362,0.00262583,0.00578631,0.00580261,0.0034189,0.000934586,0.00106914,0.00120477,0.00133277,0.00106914,0.00123499,0.00140456,0.00156669,0.00120477,0.00140456,0.00161161,0.00181209,0.00133277,0.00156669,0.00181209,0.00205245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198807,0,0,0,0,0,0,0,0.00226556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
